x,y,tile_cbf_hz,tile_peak_amp,tile_var,tile_zcr,tile_cbp_sine_score,tile_cbp_amp,video,label,fps,class
0,192,17.8125,13.01298579432445,0.09488868109881503,0.592156862745098,0.23086170948853996,0.3080400641131199,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
32,192,29.0625,15.112170705302017,0.09489374666517875,0.5803921568627451,-0.101219810104381,0.3080482862558705,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
64,192,11.71875,37.87303219387595,0.2040462737744636,0.47058823529411764,-0.2684080715996195,0.45171481465019897,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
96,192,11.71875,75.30314427554526,0.6846527557783473,0.4,-0.31987591419446865,0.8274374633640583,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
128,192,11.71875,32.61240523990562,0.16403140087298618,0.49019607843137253,-0.2625362810014096,0.40500790223523564,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
160,192,11.71875,23.81193901557422,0.14162091656499232,0.5098039215686274,0.26593863650790683,0.3763255459904261,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
192,192,11.71875,39.85300280009003,0.21650937935886294,0.4549019607843137,-0.2913890778078251,0.46530568378095594,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
224,192,24.375,11.094746365460283,0.07699520245566137,0.6745098039215687,0.13178157793653827,0.277480093800729,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
256,192,11.71875,21.169003725721314,0.11621405274782394,0.5372549019607843,-0.1942852187995912,0.34090182274054204,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
288,192,11.71875,26.665834634955846,0.15510509186281846,0.5333333333333333,0.2959009310586289,0.39383383788447945,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
320,192,29.0625,14.017373581197338,0.09107333153993577,0.6039215686274509,-0.11507266981385939,0.3017835839470659,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
352,192,11.71875,26.145073776663004,0.15104194271728685,0.5333333333333333,0.28281286338748046,0.38864114902733454,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
384,192,11.71875,31.461965964011057,0.17737987912101635,0.5098039215686274,0.3150021247477003,0.4211649072762549,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
416,192,11.71875,26.597256524009136,0.13903711802090835,0.5411764705882353,-0.24111737823643414,0.37287681346646956,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
448,192,11.71875,16.227698052721983,0.10805541724218103,0.5725490196078431,-0.16347955844855727,0.32871783833887236,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
480,192,28.125,11.348185288797069,0.07742484893152565,0.6509803921568628,-0.06442753199343727,0.2782532101010259,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
0,224,11.71875,35.857896560099086,0.20266825490481402,0.5098039215686274,-0.29193710908727905,0.45018691107673714,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
32,224,11.71875,14.358803088891072,0.09448149362287137,0.6039215686274509,-0.20042413687053498,0.30737842088030737,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
64,224,29.0625,15.009857711211492,0.11770678516793585,0.596078431372549,-0.12332088610096427,0.3430842245978906,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
96,224,11.71875,16.397799668634327,0.11329418529696766,0.5215686274509804,0.22123942375850394,0.3365920160921344,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
128,224,28.828125,14.119633193802281,0.10228117151912312,0.6352941176470588,-0.24328528053361603,0.31981427660303585,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
160,224,11.71875,15.362727964041454,0.11221084660643246,0.611764705882353,-0.19704298904509485,0.3349788748659122,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
192,224,11.71875,41.317964088781686,0.2836559442839228,0.47058823529411764,0.3033917140255807,0.5325936014297608,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
224,224,11.71875,50.36215442939671,0.37624937471545816,0.4392156862745098,0.2926603264410056,0.6133916976251457,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
256,224,11.71875,51.34440193959596,0.40592136702799875,0.4549019607843137,0.3014694760730517,0.6371195861280665,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
288,224,29.0625,15.253739026923158,0.10359057545155703,0.6549019607843137,-0.10481219791486085,0.32185489813199525,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
320,224,11.71875,19.624219617061918,0.15777461520853264,0.5882352941176471,-0.18183323355837117,0.3972085286200847,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
352,224,11.71875,38.96820049434873,0.22984096233967255,0.44313725490196076,-0.28919198717382766,0.47941731543580335,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
384,224,5.859375,22.231637382760034,0.17115272486406558,0.5686274509803921,0.12568174747146502,0.41370608511848794,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
416,224,11.71875,26.210105737702072,0.1801414491007423,0.5098039215686274,0.23634149755929734,0.42443073533939824,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
448,224,29.0625,14.769678683107797,0.09703764404186452,0.6431372549019608,-0.10182653085555485,0.31150865805281325,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
480,224,28.828125,14.991868749177987,0.11511810871232715,0.6431372549019608,-0.2440931511150507,0.3392905962627422,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
0,256,17.578125,13.29269778235665,0.06047623936617371,0.5137254901960784,-0.014554618593860064,0.2459191724249529,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
32,256,11.71875,61.957977694059245,0.5297251983384315,0.3843137254901961,-0.29748631407708165,0.7278222299012523,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
64,256,11.71875,56.69934492649832,0.3952375431946824,0.4,0.3373729592609811,0.6286792053143498,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
96,256,11.71875,59.87911852603052,0.40870527185604477,0.396078431372549,0.3381113387389612,0.639300611493564,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
128,256,11.71875,18.793844929601025,0.07499922355998198,0.4745098039215686,0.3047039808790944,0.27385986116987276,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
160,256,17.578125,7.144239858578154,0.038241051017147955,0.6627450980392157,-0.14662274473610232,0.19555319229597853,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
192,256,11.71875,41.08302337452434,0.202993987078204,0.41568627450980394,-0.3156983928512561,0.45054854020205637,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
224,256,11.71875,29.40545446189425,0.1330009379180259,0.43137254901960786,-0.2741258027611894,0.3646929364794798,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
256,256,16.171875,7.6182430770152045,0.039634504542126095,0.592156862745098,0.05272316469547398,0.1990841644685134,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
288,256,11.71875,15.581064159238968,0.05530635178253322,0.5058823529411764,0.2771550969707238,0.23517302520172934,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
320,256,11.71875,89.96344185239244,0.9602179082866502,0.39215686274509803,0.3472426653556647,0.9799070916605565,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
352,256,11.71875,81.94993862076745,0.7166933311192787,0.403921568627451,0.36861402757480966,0.8465774218104796,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
384,256,5.859375,15.682547294537281,0.06135978313968739,0.4745098039215686,-0.22648181056661876,0.24770906955476496,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
416,256,11.71875,46.39890752233802,0.27193698216601814,0.3843137254901961,-0.3186962647602375,0.5214757733260655,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
448,256,11.71875,35.781583577447826,0.15678956505148697,0.4235294117647059,0.35793913622463186,0.3959666211330028,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
480,256,11.71875,35.42828901871538,0.17514615935416913,0.4196078431372549,0.3491708418736195,0.4185046706479739,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
0,288,11.71875,15.705726233367344,0.10437692660437618,0.5254901960784314,0.18349311348249575,0.32307418127169524,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
32,288,11.71875,78.4273211515043,0.7094522391962359,0.4117647058823529,0.3588537115887527,0.842289878365065,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
64,288,5.859375,13.705633623994242,0.08412346142717884,0.5568627450980392,0.18256329059330814,0.29004044791576716,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
96,288,28.828125,9.841130017520817,0.0615561649115722,0.611764705882353,0.21730368528134847,0.2481051489017755,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
128,288,17.578125,12.494266063026414,0.08589692404946518,0.5803921568627451,0.06871892526274892,0.2930817702441849,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
160,288,11.71875,39.154120634777975,0.2553619971246448,0.43137254901960786,-0.24593792893763208,0.5053335503651473,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
192,288,11.71875,38.74162521844966,0.24733460465834414,0.4745098039215686,0.3378383744763648,0.497327462200052,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
224,288,11.71875,33.03487233648065,0.16487202994956307,0.4627450980392157,-0.25381113820740153,0.406044369434626,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
256,288,11.71875,17.772509319475958,0.09763061059418016,0.5333333333333333,-0.1614367417807111,0.3124589742577098,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
288,288,28.828125,10.481193425455235,0.06400493951534925,0.6509803921568628,0.2276266530948791,0.25299197519950956,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
320,288,11.71875,12.326244349687341,0.07714661681711081,0.611764705882353,-0.098585085747685,0.2777527980365109,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
352,288,11.71875,50.403982283623925,0.33507202502504924,0.4392156862745098,-0.297497405988253,0.5788540619405286,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
384,288,11.71875,102.24914419414364,1.073451894370335,0.4,-0.34811892716693504,1.0360752358638512,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
416,288,11.71875,19.795736470638822,0.10776297895516142,0.5490196078431373,-0.17387999781126012,0.3282727203944327,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
448,288,11.71875,73.07526500127142,0.6583937150321009,0.41568627450980394,-0.3279472815662304,0.8114146381672571,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
480,288,11.71875,38.05686681878857,0.2139946620326113,0.4627450980392157,-0.264271475255872,0.46259557070146196,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
0,320,11.71875,23.2350438818061,0.14447803801381623,0.5490196078431373,-0.17714421597792784,0.3801026677278341,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
32,320,11.71875,40.872099999685474,0.2732472406751979,0.47843137254901963,-0.22265712495874943,0.5227305622165188,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
64,320,11.71875,54.37982144007676,0.39657258239633825,0.47058823529411764,-0.2641478957210973,0.6297400911458141,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
96,320,11.71875,97.65573065022333,1.1055739513992857,0.4,-0.31651350529786043,1.0514627674812294,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
128,320,11.71875,20.755989062524296,0.12999451260349237,0.5568627450980392,-0.1214073875709398,0.3605475178162961,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
160,320,11.71875,62.709705153644144,0.5026523197769056,0.43529411764705883,0.36111641633186825,0.7089797738842101,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
192,320,28.828125,15.172713995975634,0.10151297758747238,0.6039215686274509,0.2514596506231902,0.31861101297267236,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
224,320,24.375,15.059176102426274,0.12123485539888962,0.596078431372549,-0.21501432452256242,0.3481879598706561,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
256,320,11.71875,21.452640981484993,0.12992444036960055,0.5333333333333333,-0.09988488050428362,0.3604503299618417,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
288,320,11.71875,53.442150887493774,0.4025878727073065,0.47058823529411764,-0.2795232589004512,0.6344981266381379,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
320,320,28.828125,14.9642583452504,0.10147566935446548,0.6431372549019608,0.24957260953654495,0.3185524593445567,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
352,320,11.71875,41.26881947706184,0.27666422484663056,0.47058823529411764,0.3374447947192704,0.5259888067693367,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
384,320,11.71875,77.70731356320246,0.6686221078882384,0.396078431372549,0.37936854452692087,0.8176931624321182,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
416,320,28.828125,14.405697720191291,0.11624337337714932,0.596078431372549,0.22399784423111346,0.34094482453492286,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
448,320,11.71875,40.08754089150724,0.27388520370106256,0.4549019607843137,0.32201158686619247,0.5233404281164055,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
480,320,5.859375,18.120997808718247,0.140324563299018,0.596078431372549,-0.11031014941456604,0.3745992035482964,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
0,0,2.109375,76.03977407941298,3.4270100786529913,0.4235294117647059,-0.15161601098130767,1.8512185388691933,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
32,0,2.109375,77.45279002870505,3.7102519442409645,0.4392156862745098,-0.14891897068328816,1.9262014287817784,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
64,0,2.109375,76.6110430185202,3.1989192786374243,0.44313725490196076,-0.15137054359107213,1.7885522856873446,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
96,0,2.34375,64.66319750985329,2.7206650784139392,0.3843137254901961,-0.16159454680778007,1.6494438694341615,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
128,0,2.109375,76.7879019506244,3.2969090141793496,0.35294117647058826,-0.1525525270221305,1.815739247298287,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
160,0,2.109375,70.76555912080255,2.6165011891100054,0.5254901960784314,-0.1531931177727014,1.6175602582624258,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
192,0,2.34375,73.95482697091799,3.5708328821307274,0.27450980392156865,-0.16082009040443915,1.8896647538996771,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
224,0,2.109375,79.12708911472595,3.5645864263831597,0.3607843137254902,-0.16286354478344398,1.888011235767192,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
256,0,2.109375,73.02717728221879,3.809597851226166,0.20392156862745098,-0.14708996803502097,1.9518191133468712,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
288,0,3.28125,63.96147789011172,2.4734664382689258,0.24705882352941178,-0.19215682675483836,1.5727257988183845,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
320,0,3.75,82.80735427712978,4.814589399734576,0.1568627450980392,-0.19550740364255492,2.1942172635668,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
352,0,3.28125,79.91989440356052,3.0873593122409724,0.13333333333333333,-0.1823394967848301,1.7570883051915667,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
384,0,2.109375,82.38971987745387,3.407932019789487,0.1607843137254902,-0.15521561111587173,1.8460585093082742,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
416,0,3.75,85.82693095819144,3.3435641776469986,0.15294117647058825,-0.18172905905576983,1.8285415438668597,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
448,0,3.75,92.52337689080618,4.88232737534255,0.09019607843137255,-0.2171194598202185,2.209598917302086,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
480,0,3.28125,93.82989541198504,3.0208645624359827,0.19607843137254902,-0.2743666022543879,1.7380634517864941,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
0,32,2.8125,93.65972922058155,5.100863304771545,0.3215686274509804,-0.21747755171878272,2.258509088928257,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
32,32,2.109375,79.9824169024743,3.7829722779043653,0.21176470588235294,-0.1442253651880653,1.9449864467148261,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
64,32,2.109375,69.50249871902705,2.9004935757103136,0.5686274509803921,-0.14639456992274757,1.7030835492454015,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
96,32,2.34375,73.00387607793274,3.5346239584254726,0.3607843137254902,-0.1559276198747218,1.880059562467496,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
128,32,2.34375,67.87623262007176,2.965070891931165,0.4549019607843137,-0.16294028423191728,1.7219381208194344,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
160,32,2.34375,74.13880912281158,3.2005358437516858,0.3254901960784314,-0.1563784981264999,1.7890041486122066,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
192,32,2.109375,77.50903866278531,3.6063216884930585,0.17254901960784313,-0.16078027609225742,1.8990317765885485,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
224,32,2.109375,79.29761078938347,3.847067230026318,0.24705882352941178,-0.17111200215166478,1.96139420566757,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
256,32,2.109375,96.5125085314711,4.855424392815304,0.18823529411764706,-0.16096921139570242,2.203502755345521,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
288,32,3.28125,94.51505261387099,3.429413059136644,0.20784313725490197,-0.22096009719096932,1.8518674518271128,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
320,32,2.109375,171.79884584690814,6.896295921826385,0.1607843137254902,-0.2890590414336068,2.626079953433708,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
352,32,2.8125,84.36568771587505,4.676259501047471,0.13333333333333333,-0.21537536141275698,2.1624660693401574,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
384,32,3.046875,76.98023164339246,2.983654665589494,0.23921568627450981,-0.2232027795016024,1.7273258712789241,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
416,32,3.75,166.42018514669175,3.9133044482826946,0.1411764705882353,-0.4350520742679182,1.978207382526588,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
448,32,3.75,111.97384368422229,3.9357529087412186,0.13725490196078433,0.12489822140838307,1.983873208837001,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
480,32,3.75,91.30600951524995,3.5524007427098914,0.16862745098039217,-0.26481249475700297,1.8847813514330758,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
0,64,2.109375,116.98190693070094,8.031673819083629,0.3137254901960784,-0.14706870545031958,2.83402078663577,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
32,64,2.8125,92.09015832974842,4.073108911123,0.17254901960784313,-0.24407070928510333,2.018194468113269,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
64,64,2.109375,74.40052310276245,3.2040665088642335,0.4117647058823529,-0.15616060973044013,1.7899906449096972,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
96,64,2.109375,76.00499265967329,3.6009509558053123,0.33725490196078434,-0.1428469510698602,1.8976171784122613,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
128,64,2.109375,72.14532518962133,3.121915408475665,0.3411764705882353,-0.1460220304540451,1.7668942833332346,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
160,64,2.109375,76.90876225409116,3.0380782061253013,0.3764705882352941,-0.14889287045037572,1.7430083780995722,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
192,64,2.109375,72.53175605975227,2.873329504218571,0.2980392156862745,-0.15117781385787943,1.695089821873334,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
224,64,3.75,73.73795057266182,3.034793765831317,0.21176470588235294,-0.20966553314588338,1.7420659476125802,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
256,64,2.34375,72.51433964487421,3.62355778501637,0.1803921568627451,-0.1614731229389593,1.9035644945775727,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
288,64,3.515625,64.79589995330167,2.885920329593402,0.23529411764705882,-0.20159267396903766,1.6987996731790955,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
320,64,2.109375,67.13226147933796,2.091705645444594,0.22745098039215686,-0.19279080398718887,1.4462730189852102,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
352,64,2.34375,92.7669299525443,4.849382637861991,0.10588235294117647,-0.1671107628340185,2.2021313852406696,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
384,64,5.625,83.00384023787723,3.299421163829767,0.17254901960784313,-0.17496056942308258,1.816430886059188,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
416,64,3.28125,69.28113662005401,2.3755843404480816,0.20784313725490197,-0.19707383546407597,1.5412930741582154,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
448,64,2.109375,75.90296067144016,3.1896641678575435,0.17254901960784313,-0.18276078897360326,1.785963092523903,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
480,64,2.109375,80.8206139847195,3.0132467958944154,0.18823529411764706,-0.14146637283678204,1.7358706161158484,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
0,96,2.109375,73.83180173582659,3.0909195488163936,0.5215686274509804,-0.15617863590363384,1.7581011201908705,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
32,96,2.109375,65.69845805945377,2.844104824552744,0.5294117647058824,-0.1393983298018375,1.6864473975054022,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
64,96,2.109375,72.72456318964733,3.30768541584714,0.5215686274509804,-0.14655329450425492,1.8187043233706628,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
96,96,2.109375,72.56452618187743,3.426398486399517,0.5058823529411764,-0.13002746069459153,1.851053345098276,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
128,96,2.109375,84.35888303564343,3.989068729013741,0.33725490196078434,-0.1533552657979711,1.997265312624675,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
160,96,2.109375,82.0643642158723,4.010464895003235,0.30196078431372547,-0.1479772114559802,2.002614514828861,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
192,96,2.109375,74.15407038281506,3.585838006521285,0.20784313725490197,-0.12655709391597442,1.8936309055677363,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
224,96,2.109375,85.52079763138175,3.4754901380263123,0.32941176470588235,-0.16099166129324927,1.8642666488531925,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
256,96,3.75,108.14845425155147,3.595965369786494,0.18823529411764706,-0.2897761779604461,1.896303079622689,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
288,96,3.515625,76.85246953941558,3.8129024886584895,0.23529411764705882,-0.1397153747907982,1.9526654830406793,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
320,96,3.515625,79.23484149230843,3.5885712061166233,0.1803921568627451,-0.17310176581765077,1.8943524503419693,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
352,96,3.75,82.37306637419476,2.709361328654354,0.23921568627450981,-0.2759434342113346,1.6460137692784813,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
384,96,2.109375,70.46408480356924,2.148976654453484,0.2901960784313726,-0.18406582071400912,1.4659388303928251,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
416,96,2.578125,83.60617677145049,3.6588931802160216,0.22745098039215686,-0.1769181439791222,1.912823353113408,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
448,96,2.109375,97.97134054688414,5.118681597559982,0.22745098039215686,-0.17423045830496728,2.2624503525072064,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
480,96,3.046875,88.99161873480281,4.067471092494158,0.1568627450980392,-0.08844412846607777,2.016797236336404,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
0,128,2.34375,72.00278270725026,3.176681758426077,0.5843137254901961,-0.16622479267695156,1.782324818439691,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
32,128,2.109375,80.61791420692876,3.51918241295392,0.47843137254901963,-0.1769173770268417,1.8759484035958771,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
64,128,2.109375,73.95089973633156,3.7810138135368176,0.38823529411764707,-0.1307719211892315,1.9444829167510878,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
96,128,2.109375,82.47487893380476,3.917085406050788,0.4196078431372549,-0.16775166480596043,1.979162804331869,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
128,128,2.109375,71.96287320536605,3.612149629686415,0.43529411764705883,-0.1412257128769524,1.9005656078353137,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
160,128,2.109375,74.36989487834471,3.5432402197094093,0.43529411764705883,-0.14784853468961578,1.8823496539456768,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
192,128,2.34375,80.72275155229164,3.9222090992769045,0.25882352941176473,-0.1783403456448686,1.9804567905604264,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
224,128,2.34375,73.03546914759309,4.484087103921124,0.13333333333333333,-0.147395700633234,2.1175663162982934,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
256,128,3.75,146.2197489747907,5.636448580831342,0.13725490196078433,-0.026040329962728932,2.3741205910465757,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
288,128,2.109375,106.85299569296184,4.922532344253839,0.13725490196078433,-0.1648597812989051,2.218678062327619,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
320,128,2.109375,60.500550990565166,2.5886961849930037,0.26666666666666666,-0.14953095005089634,1.6089425673382514,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
352,128,2.8125,72.20276457005237,3.5557993934144,0.24313725490196078,-0.18516953902523053,1.8856827393319375,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
384,128,2.109375,73.47066250327245,2.9266068144919375,0.30980392156862746,-0.1461400185870589,1.7107328296645088,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
416,128,2.34375,77.80906628304507,4.185234329184802,0.23137254901960785,-0.1774502737639809,2.045784526577714,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
448,128,3.046875,73.77114645452876,3.2311017072633867,0.2196078431372549,-0.22619185206207068,1.797526552589248,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
480,128,2.109375,73.36937516443476,2.3045183728351866,0.3215686274509804,-0.1846132139893031,1.5180640213229437,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
0,160,2.109375,89.14185286384696,3.7835741639654956,0.24313725490196078,-0.20312213968716364,1.9451411681329187,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
32,160,2.109375,76.56565998322094,4.080800604231849,0.30196078431372547,-0.13194102869651783,2.020099157029637,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
