global_cbf_hz,global_peak_amp,global_var,global_zcr,global_cbp_sine_score,global_cbp_amp,cbf_mean_tiles,cbf_std_tiles,cbf_min_tiles,cbf_max_tiles,frac_low_cbf,frac_normal_cbf,frac_high_cbf,n_tiles_used,video,label,fps,class
28.359375,4.6186932120438975,0.01011609589555416,0.6235294117647059,-0.04983927227936911,0.10057880440507413,15.506036931818182,9.000190480636176,3.046875,29.53125,0.0,0.5056818181818182,0.4659090909090909,176,inline-supplementary-material-2.avi,PCD_ZMYND10,60.0,PCD
18.75,3.663442501780465,0.007072783145555564,0.5764705882352941,-0.19110583077235352,0.08409984034203373,15.588600852272727,6.706639919319282,5.859375,29.0625,0.0,0.7613636363636364,0.23863636363636365,176,inline-supplementary-material-3.avi,PCD_CCDC40,60.0,PCD
2.109375,74.54096008447772,3.3379337787566308,0.5019607843137255,-0.15289923516215206,1.8270013078147018,2.5762939453125,0.6583628361666324,2.109375,5.625,0.734375,0.0078125,0.0,256,inline-supplementary-material-4.avi,PCD_DNAH11,60.0,PCD
26.268656716417908,34.3214402777794,0.685280670509613,0.725,0.2897082344098849,0.827816809752987,25.041977611940304,4.3295215843578845,11.641791044776118,29.55223880597015,0.0,0.08984375,0.91015625,256,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
26.71875,70.79956221323238,2.3131157521241406,0.6549019607843137,-0.1584111311501405,1.520893077150442,9.2999267578125,10.493064780495619,2.109375,26.71875,0.375,0.0078125,0.26953125,256,inline-supplementary-material-6.avi,Healthy_side,60.0,Healthy
25.07462686567164,4.100301253131292,0.010442946863222642,0.645,-0.2282317685296929,0.1021907376586677,5.440976933514246,7.042617944482933,2.08955223880597,28.95522388059701,0.5909090909090909,0.028409090909090908,0.10227272727272728,176,inline-supplementary-material-7.avi,Healthy_top,60.0,Healthy
